"location","legacy_sales_order","sales_order_date","jde_sales_order","back_order_date","reference_order_date","customer_po","customer_ship_to_8","customer_ship_to_9","make_buy_transfer","label_owner","priority_sku","product_label_sku","description","customer_profile_owner","shortage_reason","shortage_date","next_available_date","followup_comments","type_of_sale","type_of_sale_2","total_sku_beginning_inventory","oo_cases","b_t_open_order_cases","order_shortage_case_no","total_sku_shortage_qty","inventory_soft_hold_release","inventory_usable","production_schedule","production_soft_hold_release","purchase_order_and_transfer_in","sales_order_and_transfer_out","item_to_compare_ofr","item_to_compare_csv","shipped qty(OFR)","shipped qty(CSV)","match"
55,"66149",2024-06-21,NA,-6046343-07-11,"0","044094-001","11861-043","DOT FOODS DRY","X","VF","YES","16837SNG","ESBB WHP TUB 4/5#","RDIAZ","S",2024-07-09,2024-07-11,NA,"0","REGULAR","40",20,NA,-10,-30,0,0,0,0,0,70,"55_16837SNG","55_16837SNG",10,10,"matching"
55,"66207",2024-06-24,NA,-6046343-07-11,"0","6530946I","31983-005","USF TOPEKA","X","VF","YES","16837SNG","ESBB WHP TUB 4/5#","JHARDEN","S",2024-07-09,2024-07-11,NA,"0","REGULAR","40",20,NA,-20,-30,0,0,0,0,0,70,"55_16837SNG","55_16837SNG",0,0,"matching"
55,"66207",2024-06-24,NA,-6046343-07-11,"0","6530946I","31983-005","USF TOPEKA","X","VF","YES","16842SNG","ESBB PRT 36/1#","JHARDEN","S",2024-07-09,2024-07-10,NA,"0","REGULAR","20",3,NA,-3,-9,0,0,0,0,0,29,"55_16842SNG","55_16842SNG",0,0,"matching"
55,"66207",2024-06-24,NA,-6046343-07-11,"0","6530946I","31983-005","USF TOPEKA","X","C",NA,"18543USM","MAYO LT NTF JAR 4/1 GAL","JHARDEN","S",2024-07-09,2024-07-10,NA,"0","REGULAR","0",12,NA,-12,-12,0,0,0,0,0,12,"55_18543USM","55_18543USM",0,0,"matching"
55,"66207",2024-06-24,NA,-6046343-07-11,"0","6530946I","31983-005","USF TOPEKA","X","C",NA,"18609USM","MAYO XHD NTF JAR 4/1 GAL","JHARDEN","S",2024-07-09,2024-07-10,NA,"0","REGULAR","29",36,NA,-7,-7,0,0,0,0,0,36,"55_18609USM","55_18609USM",29,29,"matching"
55,"66207",2024-06-24,NA,-6046343-07-11,"0","6530946I","31983-005","USF TOPEKA","X","VF",NA,"20779SCR","SCE BBQ HNY BOURB JUG 2/1 GAL","JHARDEN","S",2024-07-09,2024-07-10,NA,"0","REGULAR","16",22,NA,-6,-6,0,0,0,0,0,22,"55_20779SCR","55_20779SCR",16,16,"matching"
55,"65875",2024-06-17,NA,-6046343-07-11,"0","5448539I","12353-014","USF OMAHA","X","C",NA,"22090USS","MARG WHP PAIL 20#","MKIRKWOOD","S",2024-07-09,2024-07-10,"Special Order","0","REGULAR","46",96,NA,-50,-62,0,0,0,0,0,108,"55_22090USS","55_22090USS",46,46,"matching"
55,"66093",2024-06-20,NA,-6046343-07-11,"0","6000366F","11552-001","USF IOWA CITY CORALVILLE","X","C",NA,"22090USS","MARG WHP PAIL 20#","MKIRKWOOD","S",2024-07-09,2024-07-10,"Special Order","0","REGULAR","46",12,NA,-12,-62,0,0,0,0,0,108,"55_22090USS","55_22090USS",0,0,"matching"
55,"66142",2024-06-21,NA,-6046343-07-11,"0","2451924632","10235-032","REINHART SPRINGF SONIC","X","C","YES","22095SON","SCE SIG DIP 100/1 FL OZ","JHARDEN","S",2024-07-09,2024-07-11,NA,"0","REGULAR","382",102,NA,-9,-9,0,0,0,0,0,391,"55_22095SON","55_22095SON",93,93,"matching"
55,"65875",2024-06-17,NA,-6046343-07-11,"0","5448539I","12353-014","USF OMAHA","X","C","YES","22119USS","SPRD WHP CUP 900/5 GR","MKIRKWOOD","S",2024-07-09,2024-07-12,NA,"0","REGULAR","1",204,NA,-203,-203,0,0,0,0,0,204,"55_22119USS","55_22119USS",1,0,"not_matching"
55,"65875",2024-06-17,NA,-6046343-07-11,"0","5448539I","12353-014","USF OMAHA","X","C",NA,"22929UPJ","SCE TERYK JUG 2/1 GAL","MKIRKWOOD","S",2024-07-09,2024-07-10,NA,"0","REGULAR","0",1,NA,-1,-3,0,0,0,0,0,3,"55_22929UPJ","55_22929UPJ",0,0,"matching"
55,"66093",2024-06-20,NA,-6046343-07-11,"0","6000366F","11552-001","USF IOWA CITY CORALVILLE","X","C",NA,"22929UPJ","SCE TERYK JUG 2/1 GAL","MKIRKWOOD","S",2024-07-09,2024-07-10,NA,"0","REGULAR","0",2,NA,-2,-3,0,0,0,0,0,3,"55_22929UPJ","55_22929UPJ",0,0,"matching"
55,"66207",2024-06-24,NA,-6046343-07-11,"0","6530946I","31983-005","USF TOPEKA","X","C",NA,"23344USM","MAYO PCH  200/12 GR","JHARDEN","S",2024-07-09,2024-07-15,NA,"0","REGULAR","28",72,NA,-72,-72,0,0,0,0,0,100,"55_23344USM","55_23344USM",0,0,"matching"
55,"66257",2024-06-24,NA,-6046343-07-11,"0","23984050","40175-008","SYSCO KANSAS","X","C",NA,"99961WFS","MARG LIQ CLS JUG 2/17.5#","JHARDEN","S",2024-07-09,2024-07-11,NA,"0","REGULAR","0",270,NA,-270,-270,0,0,0,0,0,270,"55_99961WFS","55_99961WFS",0,0,"matching"
75,"1987",2024-06-24,NA,-6046343-07-11,"0","6551483M","00402-018","USF LAS VEGAS","X","C",NA,"22135USS","MARG WHP TUB  6/4#","RPLUNKETT","S",2024-07-09,2024-07-19,NA,"0","REGULAR","6",14,NA,-8,-8,0,0,0,0,0,14,"75_22135USS","75_22135USS",6,6,"matching"
75,"2046",2024-06-24,NA,-6046343-07-11,"0","14154940","40177-018","SYSCO VENTURA","X","C","YES","23117NWN","DSG ITAL GLD PCH 60/1.5 OZ","RGEORGE","Q",2024-07-09,NA,"Per L25 all inventory placed on hold. Please remove item from order.","0","REGULAR","0",26,NA,-26,-26,0,0,0,0,0,26,"75_23117NWN","75_23117NWN",0,0,"matching"
208,"38720",2024-06-19,NA,-6046343-07-11,"0","844121","10127-037","BEK ALBUQUERQUE","X","C",NA,"22227BKE","SPRD WHP CUP 423/14 GR","YVILLEGAS","m",2024-07-09,2024-07-12,NA,"0","REGULAR","60",30,NA,-30,-102,0,0,0,0,0,162,"208_22227BKE","208_22227BKE",0,0,"matching"
208,"38714",2024-06-19,NA,-6046343-07-11,"0","844121","10127-032","BEK ALBUQUERQUE  SONIC","X","C",NA,"23809SON","SCE HNY BBQ PC CUP 100/1 FL OZ","YVILLEGAS","6",2024-07-09,NA,"Waiting on ingredients/materials","0","REGULAR","152",17,NA,-17,-477,0,0,0,0,0,629,"208_23809SON","208_23809SON",0,0,"matching"
208,"38850",2024-06-21,NA,-6046343-07-11,"0","189555","31688-101","BEK DFW SONIC","X","C",NA,"23809SON","SCE HNY BBQ PC CUP 100/1 FL OZ","YVILLEGAS","6",2024-07-09,NA,"Waiting on ingredients/materials","0","REGULAR","152",68,NA,-68,-477,0,0,0,0,0,629,"208_23809SON","208_23809SON",0,0,"matching"
10,"19261",2024-06-24,NA,-6046343-07-11,"0","80967975","35215-001","VISTAR ROCKY MOUNTAIN","M","VF",NA,"12342LOU","SBO BTR TOPG PREM BIB 35#","KROGERS","6",2024-07-09,2024-07-10,NA,"0","REGULAR","0",60,NA,-60,-1650,0,0,0,0,0,1650,"10_12342LOU","10_12342LOU",0,0,"matching"
10,"19262",2024-06-24,NA,-6046343-07-11,"0","80967209","35211-002","VISTAR SOUTHERN CALIF","M","VF",NA,"12342LOU","SBO BTR TOPG PREM BIB 35#","KROGERS","6",2024-07-09,2024-07-10,NA,"0","REGULAR","0",300,NA,-300,-1650,0,0,0,0,0,1650,"10_12342LOU","10_12342LOU",0,0,"matching"
10,"19291",2024-06-24,NA,-6046343-07-11,"0","045711-001","11861-065","DOT FOODS INC","M","VF",NA,"12342LOU","SBO BTR TOPG PREM BIB 35#","RDIAZ","6",2024-07-09,2024-07-10,NA,"0","REGULAR","0",90,NA,-90,-1650,0,0,0,0,0,1650,"10_12342LOU","10_12342LOU",0,0,"matching"
10,"19307",2024-06-24,NA,-6046343-07-11,"0","80975601","35190-001","VISTAR GEORGIA-ATLANTA","M","VF",NA,"12342LOU","SBO BTR TOPG PREM BIB 35#","KROGERS","6",2024-07-09,2024-07-10,NA,"0","REGULAR","0",300,NA,-300,-1650,0,0,0,0,0,1650,"10_12342LOU","10_12342LOU",0,0,"matching"
10,"19308",2024-06-24,NA,-6046343-07-11,"0","80975697","35212-001","VISTAR ORLANDO","M","VF",NA,"12342LOU","SBO BTR TOPG PREM BIB 35#","KROGERS","6",2024-07-09,2024-07-10,NA,"0","REGULAR","0",240,NA,-240,-1650,0,0,0,0,0,1650,"10_12342LOU","10_12342LOU",0,0,"matching"
10,"19332",2024-06-25,NA,-6046343-07-11,"0","80987934","27025-006","VISTAR CAROLINA","M","VF",NA,"12342LOU","SBO BTR TOPG PREM BIB 35#","KROGERS","6",2024-07-10,2024-07-15,NA,"0","REGULAR","666",480,NA,-480,-534,0,0,0,0,0,1200,"10_12342LOU","10_12342LOU",0,0,"matching"
25,"42864",2024-06-13,NA,-6046343-07-11,"0","2555452","35124-002","PFG CUSTOM SC LOGANS","M","VF",NA,"14121HVR","DSG VNGRT RSBRY JAR SS 4/1 GAL","RKARR","M",2024-07-10,NA,NA,"0","REGULAR","0",24,NA,-24,-25,0,0,0,0,0,25,"25_14121HVR","25_14121HVR",0,0,"matching"
25,"43808",2024-06-26,NA,-6046343-07-11,"0","2453481788","30856-018","REINHART BOWLING GREEN","M","C",NA,"16792ROM","DSG CSR NTF JAR 2/1 GAL","DSALCEDO","R",2024-07-10,2024-07-16,NA,"0","REGULAR","0",7,NA,-7,-7,0,0,0,0,0,7,"25_16792ROM","25_16792ROM",0,0,"matching"
25,"43629",2024-06-25,NA,-6046343-07-11,"0","4511501730","10629-417","GFS BRIGHTON","M","C",NA,"21917GFS","DSG BMLK RCH LT BTL 4/1 GAL","JEWASHINGT","1",2024-07-10,2024-07-16,NA,"0","REGULAR","15",48,NA,-33,-33,0,0,0,0,0,48,"25_21917GFS","25_21917GFS",15,15,"matching"
25,"44204",2024-07-02,NA,-6046343-07-11,"0","10200400","34089-009","SYSCO NERDC FRONT ROYAL","M","C","YES","23092NWN","DSG RCH CUP 96/1.5 OZ","OLOPEZ","R",2024-07-10,2024-07-12,NA,"0","REGULAR","0",20,NA,-20,-350,0,0,0,0,0,350,"25_23092NWN","25_23092NWN",0,0,"matching"
25,"43513",2024-06-24,NA,-6046343-07-11,"0","59229190","40161-003","SYSCO NASHVILLE","M","VF",NA,"72048VEN","MAYO HD NTF JAR 4/1 GAL","JBOWER","Q",2024-07-10,NA,NA,"0","REGULAR","0",240,NA,-240,-528,0,0,0,0,0,528,"25_72048VEN","25_72048VEN",0,0,"matching"
25,"43669",2024-06-25,NA,-6046343-07-11,"0","2047669","30375-016","PFG VIRGINIA CHURCH'S","X","C","YES","21212CRH","BB HNY TOPG NTF PCH 20/28 OZ","KROGERS","S",2024-07-10,2024-07-11,NA,"0","REGULAR","30",51,NA,-21,-21,0,0,0,0,0,51,"25_21212CRH","25_21212CRH",30,30,"matching"
25,"43509",2024-06-24,NA,-6046343-07-11,"0","6513055G","30793-004","USF RALEIGH","X","VF",NA,"22355SLF","SPRD WHP HNY CUP 720/10 GRAM","RKARR","6",2024-07-10,NA,NA,"0","REGULAR","0",54,NA,-54,-54,0,0,0,0,0,54,"25_22355SLF","25_22355SLF",0,0,"matching"
33,"40156",2024-06-24,NA,-6046343-07-11,"0","2451924666","10235-004","REINHART SPRINGF","M","C",NA,"10861CSF","DSG 1000 ISL NTF JAR 4/1 GAL","JHARDEN","1",2024-07-10,2024-07-12,NA,"0","REGULAR","46",12,NA,-2,-50,0,0,0,0,0,96,"33_10861CSF","33_10861CSF",10,10,"matching"
33,"40170",2024-06-24,NA,-6046343-07-11,"0","2450221606","27418-001","REINHART SHAWANO","M","C",NA,"10861CSF","DSG 1000 ISL NTF JAR 4/1 GAL","SBLOCKER","1",2024-07-10,2024-07-12,NA,"0","REGULAR","46",24,NA,-24,-50,0,0,0,0,0,96,"33_10861CSF","33_10861CSF",0,0,"matching"
33,"40205",2024-06-25,NA,-6046343-07-11,"0","2450221747","27418-001","REINHART SHAWANO","M","C",NA,"10861CSF","DSG 1000 ISL NTF JAR 4/1 GAL","SBLOCKER","1",2024-07-10,2024-07-12,NA,"0","REGULAR","46",24,NA,-24,-50,0,0,0,0,0,96,"33_10861CSF","33_10861CSF",0,0,"matching"
33,"40205",2024-06-25,NA,-6046343-07-11,"0","2450221747","27418-001","REINHART SHAWANO","M","C",NA,"10956CSF","SLD DSG WHP NTF JAR 4/1 GAL","SBLOCKER","6- If needed",2024-07-10,2024-07-10,NA,"0","REGULAR","182",80,NA,-6,-6,0,0,0,0,0,188,"33_10956CSF","33_10956CSF",74,74,"matching"
33,"40205",2024-06-25,NA,-6046343-07-11,"0","2450221747","27418-001","REINHART SHAWANO","M","C",NA,"11045CSF","SLD DSG WHP NTF PAIL 32#","SBLOCKER","1- If needed",2024-07-10,2024-07-10,NA,"0","REGULAR","54",60,NA,-18,-18,0,0,0,0,0,72,"33_11045CSF","33_11045CSF",42,42,"matching"
33,"40176",2024-06-24,NA,-6046343-07-11,"0","18831950","40133-005","SYSCO LINCOLN","X","C","YES","23119NWN","DSG ITAL LT PCH 60/1.5 OZ","MKIRKWOOD","S",2024-07-10,2024-07-12,NA,"0","REGULAR","72",136,NA,-64,-64,0,0,0,0,0,136,"33_23119NWN","33_23119NWN",72,72,"matching"
33,"40052",2024-06-18,NA,-6046343-07-11,"0","137033708","10575-007","MARTIN BROTHERS","X","VF",NA,"23987HVR","DSG RCH ORIG LT PCH 84/1.5 OZ","MKIRKWOOD","1",2024-07-10,2024-07-12,NA,"0","REGULAR","0",20,NA,-20,-20,0,0,0,0,0,20,"33_23987HVR","33_23987HVR",0,0,"matching"
33,"40052",2024-06-18,NA,-6046343-07-11,"0","137033708","10575-007","MARTIN BROTHERS","X","VF",NA,"85638HVR","DSG 1000 ISL PCH SS 84/1.5 OZ","MKIRKWOOD","1",2024-07-10,2024-07-13,NA,"0","REGULAR","0",60,NA,-60,-117,0,0,0,0,0,117,"33_85638HVR","33_85638HVR",0,0,"matching"
33,"40126",2024-06-21,NA,-6046343-07-11,"0","2450527986","27661-004","REINHART MILWAUKEE","X","VF",NA,"85638HVR","DSG 1000 ISL PCH SS 84/1.5 OZ","SBLOCKER","1",2024-07-10,2024-07-13,NA,"0","REGULAR","0",57,NA,-57,-117,0,0,0,0,0,117,"33_85638HVR","33_85638HVR",0,0,"matching"
55,"66315",2024-06-25,NA,-6046343-07-11,"0","18835100","40133-021","SYSCO LINCOLN","X","VF","YES","14421WCP","SHTG AP LOMELT BIB 50#","MKIRKWOOD","S",2024-07-10,2024-07-11,NA,"0","REGULAR","0",36,NA,-36,-36,0,0,0,0,0,36,"55_14421WCP","55_14421WCP",0,0,"matching"
55,"66298",2024-06-25,NA,-6046343-07-11,"0","23984230","40175-008","SYSCO KANSAS","X","VF","YES","16837SNG","ESBB WHP TUB 4/5#","JHARDEN","S",2024-07-10,2024-07-11,NA,"0","REGULAR","0",30,NA,-30,-30,0,0,0,0,0,30,"55_16837SNG","55_16837SNG",0,0,"matching"
55,"66298",2024-06-25,NA,-6046343-07-11,"0","23984230","40175-008","SYSCO KANSAS","X","VF",NA,"18518GND","SPRD GRLC PAIL 20#","JHARDEN","S",2024-07-10,2024-07-15,"Special Order","0","REGULAR","4",5,NA,-1,-1,0,0,0,0,0,5,"55_18518GND","55_18518GND",4,0,"not_matching"
55,"66208",2024-06-24,NA,-6046343-07-11,"0","6530956I","31983-005","USF TOPEKA","X","C",NA,"18615USH","SLD DSG NTF JAR 4/1 GAL","JHARDEN","S",2024-07-10,2024-07-11,NA,"0","REGULAR","43",48,NA,-5,-5,0,0,0,0,0,48,"55_18615USH","55_18615USH",43,36,"not_matching"
55,"66293",2024-06-25,NA,-6046343-07-11,"0","23984480","40175-008","SYSCO KANSAS","X","VF",NA,"21443MIL","DSG HV RCH ORIG BTL 6/32 FL OZ","JHARDEN","S",2024-07-10,2024-07-11,"Special Order","0","REGULAR","0",8,NA,-8,-8,0,0,0,0,0,8,"55_21443MIL","55_21443MIL",0,0,"matching"
55,"66246",2024-06-24,NA,-6046343-07-11,"0","2553134","10552-001","PFG THOMS PROES","X","VF","YES","21479GND","SCE GRLC LIQ NPHO 128/1.25 OZ","JBOWER","S",2024-07-10,2024-07-15,NA,"0","REGULAR","0",10,NA,-10,-10,0,0,0,0,0,10,"55_21479GND","55_21479GND",0,0,"matching"
75,"1754",2024-06-20,NA,-6046343-07-11,"0","043434-001","11861-079","DOT FOODS DRY","M","VF",NA,"17700HVR","DSG SESM GNGR JAR 2/1 GAL","RDIAZ","6",2024-07-10,2024-07-11,"We are running on same date","0","REGULAR","36",42,NA,-6,-8,0,0,0,0,0,44,"75_17700HVR","75_17700HVR",36,36,"matching"
75,"2067",2024-06-24,NA,-6046343-07-11,"0","305817","22098-002","SUPER STORE IND-P/L","M","C",NA,"17976SST","MAYO LT RCAL JAR 12/30 FL OZ","KROGERS","1",2024-07-10,NA,"5 cases short due to Production did not complete. Please reduce qty.","0","REGULAR","65",70,NA,-5,-5,0,0,0,0,0,70,"75_17976SST","75_17976SST",65,65,"matching"
75,"2249",2024-06-26,NA,-6046343-07-11,"0","9080088265","11171-256","WALMART #7047 FONTANA LOU","X","VF",NA,"20939LOU","CNO ORG NTF JAR 6/30 FL OZ","JEWASHINGT","S",2024-07-10,2024-07-13,NA,"0","REGULAR","0",40,NA,-40,-40,0,0,0,0,0,40,"75_20939LOU","75_20939LOU",0,0,"matching"
75,"1774",2024-06-20,NA,-6046343-07-11,"0","20177146","00939-063","NICHOLAS LAS VEG","M","VF","YES","85625HVR","DSG RCH ORIG PCH SS 84/1.5 OZ","RPLUNKETT","1",2024-07-10,NA,"We are running on 7/15","0","REGULAR","0",1,NA,-1,-1,0,0,0,0,0,1,"75_85625HVR","75_85625HVR",0,0,"matching"
25,"44211",2024-07-02,NA,-6046343-07-11,"0","10200490","34089-009","SYSCO NERDC FRONT ROYAL","M","C",NA,"20415UBA","DSG BLUCHS NTF JAR 4/1 GAL","OLOPEZ","1",2024-07-10,NA,NA,"0","REGULAR","23",60,NA,-45,-45,0,0,0,0,0,68,"25_20415UBA","25_20415UBA",15,15,"matching"
25,"44211",2024-07-02,NA,-6046343-07-11,"0","10200490","34089-009","SYSCO NERDC FRONT ROYAL","M","VF",NA,"20664HVR","DSG RCH NMSG BTL SS 6/32FLOZ","OLOPEZ","1",2024-07-10,NA,"Special Order","0","REGULAR","0",26,NA,-26,-52,0,0,0,0,0,52,"25_20664HVR","25_20664HVR",0,0,"matching"
25,"43753",2024-06-26,NA,-6046343-07-11,"0","4511505610","10629-416","GFS CLAY","M","C",NA,"21911GFS","DSG CLSW PARV BTL 4/1 GAL","JEWASHINGT","1",2024-07-10,2024-07-12,NA,"0","REGULAR","31",96,NA,-65,-65,0,0,0,0,0,96,"25_21911GFS","25_21911GFS",31,30,"not_matching"
25,"43349",2024-06-20,NA,-6046343-07-11,"0","90550C23","40062-120","SYGMA PANDA HARRISBURG","M","C",NA,"24252PAD","SCE SWT & SOUR PCH 4/140 OZ","DSALCEDO","R",2024-07-10,2024-07-15,NA,"0","REGULAR","0",101,NA,-101,-101,0,0,0,0,0,101,"25_24252PAD","25_24252PAD",0,101,"not_matching"
25,"43894",2024-06-27,NA,-6046343-07-11,"0","6691736","08254-002","SCHENCK FOODS CO","M","C",NA,"72048FAP","MAYO HD NTF JAR 4/1 GAL","KROGERS","1",2024-07-10,2024-07-12,NA,"0","REGULAR","0",24,NA,-24,-24,0,0,0,0,0,24,"25_72048FAP","25_72048FAP",0,0,"matching"
25,"43559",2024-06-24,NA,-6046343-07-11,"0","646793","09172-141","C&S TOPS WNY LANCA","X","VF","YES","14421WCP","SHTG AP LOMELT BIB 50#","BNPHILLIPS","S",2024-07-10,2024-07-12,NA,"0","REGULAR","221",252,NA,-31,-31,0,0,0,0,0,252,"25_14421WCP","25_14421WCP",221,221,"matching"
25,"43894",2024-06-27,NA,-6046343-07-11,"0","6691736","08254-002","SCHENCK FOODS CO","X","VF",NA,"22176GNS","MARG WHP TUB 6/4#","KROGERS","S",2024-07-10,2024-07-12,NA,"0","REGULAR","0",21,NA,-5,-5,0,0,0,0,16,21,"25_22176GNS","25_22176GNS",16,16,"matching"
208,"39473",2024-07-02,NA,-6046343-07-11,"0","2453936845","00885-180","MERCHANTS JACKSON POPEYES","X","C",NA,"24111POP","SCE BBQ HNYMUST PCH 12/24 OZ","DCOVINGTON","6",2024-07-10,2024-07-22,"Oversold forecast on LTO.","0","REGULAR","38",72,NA,-34,-34,0,0,0,0,0,72,"208_24111POP","208_24111POP",38,38,"matching"
25,"43838",2024-06-26,NA,-6046343-07-11,"0","3479600","29076-010","PFG SPRINGFIELD","X","VF","YES","23070MFY","OIL MEL-FRY ADVANCED 35#","TBAKER","S",2024-07-10,2024-07-12,NA,"0","REGULAR","0",60,NA,-60,-60,0,0,0,0,0,60,"25_23070MFY","25_23070MFY",0,0,"matching"
25,"44211",2024-07-02,NA,-6046343-07-11,"0","10200490","34089-009","SYSCO NERDC FRONT ROYAL","X","VF",NA,"85648HVR","DSG 1000 ISL SS JAR 4/1 GAL","OLOPEZ","1",2024-07-10,2024-07-17,NA,"0","REGULAR","5",36,NA,-31,-31,0,0,0,0,0,36,"25_85648HVR","25_85648HVR",5,0,"not_matching"
30,"59819",2024-06-19,NA,-6046343-07-11,"0","5946604Q","09994-001","USF FIFE NORTHWEST","X","VF",NA,"15174WCP","SHTG PFPSTRY NTF BIB 50#","RGEORGE","6",2024-07-10,2024-07-12,"Special Order","0","REGULAR","0",48,NA,-48,-48,0,0,0,0,0,48,"30_15174WCP","30_15174WCP",0,0,"matching"
30,"59906",2024-06-26,NA,-6046343-07-11,"0","26273420","40236-003","SYSCO PORTLAND","X","VF",NA,"16841GNS","MARG WHP NTF PAIL 20#","RPLUNKETT","6",2024-07-10,2024-07-12,"Special Order","0","REGULAR","41",81,NA,-40,-40,0,0,0,0,0,81,"30_16841GNS","30_16841GNS",41,41,"matching"
30,"59906",2024-06-26,NA,-6046343-07-11,"0","26273420","40236-003","SYSCO PORTLAND","X","VF",NA,"19510GNS","MARG LIQ NTF JUG 2/17.5#","RPLUNKETT","s",2024-07-10,2024-07-12,NA,"0","REGULAR","1",16,NA,-15,-23,0,0,0,0,0,24,"30_19510GNS","30_19510GNS",1,1,"matching"
30,"59821",2024-06-19,NA,-6046343-07-11,"0","5946629A","09994-001","USF FIFE NORTHWEST","X","C","YES","21996USS","MARG PALM ESBB PRT 36/1#","RGEORGE","s",2024-07-10,2024-07-12,NA,"0","REGULAR","0",28,NA,-28,-28,0,0,0,0,0,28,"30_21996USS","30_21996USS",0,0,"matching"
33,"40211",2024-06-26,NA,-6046343-07-11,"0","2450812049","31564-002","REINHART TWIN CITIES","M","C",NA,"10861CSF","DSG 1000 ISL NTF JAR 4/1 GAL","OLOPEZ","1 if need",2024-07-10,NA,NA,"0","REGULAR","0",24,NA,-24,-84,0,0,0,0,0,84,"33_10861CSF","33_10861CSF",0,0,"matching"
33,"40229",2024-06-26,NA,-6046343-07-11,"0","96414","32777-015","CHRIST PANOS FOODS","X","C",NA,"23138HMP","DSG BALSM VNGRT JAR 4/1 GAL","JBOWER","S",2024-07-10,2024-07-30,NA,"0","REGULAR","1",7,NA,-6,-6,0,0,0,0,0,7,"33_23138HMP","33_23138HMP",1,0,"not_matching"
33,"40209",2024-06-26,NA,-6046343-07-11,"0","4511506773","10629-012","GFS 50TH STREET","M","C",NA,"23973PPM","DSG CSR CRM JAR 4/1 GAL","JEWASHINGT","Q",2024-07-10,NA,NA,"0","REGULAR","0",12,NA,-12,-12,0,0,0,0,0,12,"33_23973PPM","33_23973PPM",0,0,"matching"
33,"40209",2024-06-26,NA,-6046343-07-11,"0","4511506773","10629-012","GFS 50TH STREET","M","C",NA,"24018PPM","DSG BLUCHS PC CUP 96/1.5 FL OZ","JEWASHINGT","Q",2024-07-10,NA,NA,"0","REGULAR","0",7,NA,-7,-7,0,0,0,0,0,7,"33_24018PPM","33_24018PPM",0,0,"matching"
36,"28115",2024-06-26,NA,-6046343-07-11,"0","31100310","40119-100","SYSCO SEATTLE RED ROBIN","M","C",NA,"20415UBA","DSG BLUCHS NTF JAR 4/1 GAL","RPLUNKETT","s",2024-07-10,NA,NA,"0","REGULAR","51",72,NA,-21,-21,0,0,0,0,0,72,"36_20415UBA","36_20415UBA",51,51,"matching"
36,"28109",2024-06-25,NA,-6046343-07-11,"0","6842489Q","04018-004","USF-FSA SPOKANE","M","C",NA,"23422USM","DSG HNY MUST JAR 4/1 GAL","RGEORGE","s",2024-07-10,NA,NA,"0","REGULAR","0",18,NA,-18,-30,0,0,0,0,0,30,"36_23422USM","36_23422USM",0,0,"matching"
36,"28127",2024-06-26,NA,-6046343-07-11,"0","7040169P","04017-013","USF-FSA WOODBURN","M","C",NA,"23422USM","DSG HNY MUST JAR 4/1 GAL","RPLUNKETT","s",2024-07-10,NA,NA,"0","REGULAR","0",12,NA,-12,-30,0,0,0,0,0,30,"36_23422USM","36_23422USM",0,0,"matching"
36,"28128",2024-06-26,NA,-6046343-07-11,"0","7040179P","04017-013","USF-FSA WOODBURN","M","C",NA,"23433USM","DSG CSR SS JAR 4/1 GAL","RPLUNKETT","s",2024-07-10,NA,NA,"0","REGULAR","61",36,NA,-11,-11,0,0,0,0,0,72,"36_23433USM","36_23433USM",25,25,"matching"
36,"28109",2024-06-25,NA,-6046343-07-11,"0","6842489Q","04018-004","USF-FSA SPOKANE","X","VF","YES","85625HVR","DSG RCH ORIG PCH SS 84/1.5 OZ","RGEORGE","s",2024-07-10,2024-07-25,NA,"0","REGULAR","0",65,NA,-65,-65,0,0,0,0,0,65,"36_85625HVR","36_85625HVR",0,0,"matching"
55,"66472",2024-06-27,NA,-6046343-07-11,"0","406162","11438-001","KUNA MEAT CO","M","VF",NA,"21547GNS","MARG PALM IT KDARY PRT 30/1#","JBOWER","1",2024-07-10,2024-07-14,NA,"0","REGULAR","0",70,NA,-8,-8,90,0,0,560,0,658,"55_21547GNS","55_21547GNS",62,62,"matching"
55,"66192",2024-06-24,NA,-6046343-07-11,"0","105948","35936-006","ALBERTSON JEWEL-DELI","X","VF",NA,"13357HVR","DSG HNYMUST SS PCH 84/1.5 OZ","BNPHILLIPS","S",2024-07-10,2024-07-12,NA,"0","REGULAR","8",76,NA,-68,-68,0,0,0,0,0,76,"55_13357HVR","55_13357HVR",8,8,"matching"
55,"66224",2024-06-24,NA,-6046343-07-11,"0","80972023","07577-002","ROMA DENVER","X","C",NA,"16805ROM","DSG BALSM VNGRT JAR 2/1 GAL","OLOPEZ","S",2024-07-10,2024-07-15,"Special Order","0","REGULAR","5",6,NA,-1,-1,0,0,0,0,0,6,"55_16805ROM","55_16805ROM",5,4,"not_matching"
55,"66224",2024-06-24,NA,-6046343-07-11,"0","80972023","07577-002","ROMA DENVER","X","VF","YES","21479GND","SCE GRLC LIQ NPHO 128/1.25 OZ","OLOPEZ","S",2024-07-10,2024-07-15,NA,"0","REGULAR","2",40,NA,-38,-38,0,0,0,0,0,40,"55_21479GND","55_21479GND",2,0,"not_matching"
55,"66357",2024-06-26,NA,-6046343-07-11,"0","6866196A","10285-001","USF GRAND ISLAND","X","C","YES","22119USS","SPRD WHP CUP 900/5 GR","MKIRKWOOD","S",2024-07-10,2024-07-12,NA,"0","REGULAR","0",12,NA,-12,-12,0,0,0,0,0,12,"55_22119USS","55_22119USS",0,0,"matching"
